,id,imdb_id,title,recommendations
9140,71329,tt0094349,Yeelen,"[ 16353 262447  50030  30942  20648  55347 377287 280795 285848  28320
 365942  49521 186970  34614  78571  42845  21135    542 147886  49934
  21801]"
9141,32543,tt0026564,Carnival in Flanders,"[ 51859  39940  15956  59950  13555  56167 180514  74052    392 137533
  74711  78373 403357  44853  37412 166607 364427  24807  51059  47907
   2460]"
9142,54966,tt0067546,Pakeezah,"[   917 136627 252841  71756 188540 391779  58051  70366  60730 219343
 283827  18673  13986  55465  69401  69423  35064  85052  69404  10788
  69399]"
9143,91426,tt0048820,Princess Yang Kwei Fei,"[181009 167449  35861  14073  78318  50070  36918  47370  20532   1735
  59219  44519  24365  34179  31526  14449  46069  18148 373200  32690
  77744]"
9144,7445,tt0765010,Brothers,"[ 44716 254200 199615    102  19306  15824  10180  15834  20907  73448
 296313   1838   3549   9952  64735 227306  48213  21027  13922  11876
  10234]"
9145,109175,tt0128648,Summer of the Monkeys,"[ 43626 205221   8336  49855 160070  26655 114618 352208  10803  99372
  73515   2965 101226  22074  17971 384894   6963  10469 128154  13195
  42087]"
9146,22881,tt0878804,The Blind Side,"[  1640  36194  30330 373451  76853 310307  27079   4148   8336 185156
 352208  73515 208434  29048  18734   1815  59965 407887  22074  40929
    290]"
9147,93743,tt0017961,Happiness,"[   334  41469   6538   8272  47115  31582   8051   8052  55730  10312
  39800 408272  10316  21991 295588  68722    398  41758  14359  15019
  60308]"
9148,99875,tt0018523,The Italian Straw Hat,"[54419 13522  8896 38655 66436 39072 25801 19950 51617 95771 36113 81001
 43779 59807 61233 31514 30175 10193  2754 74518 11846]"
9149,58435,tt0076147,Hitler: A Film from Germany,"[353746  73941  94623 363683   2261  74076  56500 249170  46105 185476
 257291 214137  13020 110748 371492  41647 127853    677 104858    685
  38643]"
9150,1284,tt0257231,Torrente 2: Mission in Marbella,"[  1283 254869   4494    307  99600 111836  46105 283827  47715   1594
  81442 279634  25626  17091    618 185476 260672 330629  76850  99095
  57413]"
9151,25716,tt1232831,Crows Zero II,"[ 14943 120852 241868  32067 281289  58857   9696  23719  41209 330070
  37821  13892  56533  55138  27590  25495  26715  10265  38677  36282
  36274]"
9152,8353,tt0022080,Limite,"[ 28219  77451  99600 245184 194880  47007    313 283201  38621  49035
  54561  10862  98328  76350  22279 142012  62976  63139  61979   4494
   5839]"
9153,22640,tt1247692,Shrink,"[  6478  45324  24525  37410  90517 198277 108256 340101  44680  24050
  48207  47952 201066   9685  21291 128270  40694  80094 130401  14886
  14328]"
9154,12404,tt1175506,Me and Orson Welles,"[ 26108  27883  62838  12435 121636   9261    986  12310  92796  28971
  16980  28665   1406   2984 288788  45019  27583  35612 206408   8324
   3009]"
9155,30238,tt0358456,Earthlings,"[ 43939 223195 345323   8954 133441  97414  27738 249170  32688 257291
 250650 434178  57656 185476  80210   2261  68722  10362 200157 431714
  14239]"
9156,34653,tt1315981,A Single Man,"[  1833  69903  41843   6440  14295   3087   4475  95190  12568  84050
   1793  14883  73565  27511  27952  20471   4599 332872  14326  14118
  40777]"
9157,14452,tt1107859,Kill Switch,"[  9624  18248  17317  18472  14180  17314  42567   1710  14289  10167
    134   4201  24351   3512  42262   8845 389425  35196  64931 332976
 133200]"
9158,18472,tt1227177,Driven To Kill,"[ 14452  13522  14289  17317  77625   9395  17314 332976  24351   9280
 389425  13964  24546  39514  13197   9624 286668 389053  18248 324333
  21948]"
9159,51284,tt1186366,Morphine,"[ 34586  82737 104376  83491  73294 121688  65839 147164  48205  62678
  20992  47985 326011  64264  84090 260969  47525  25032  56525  51129
 137801]"
9160,7980,tt0380510,The Lovely Bones,"[  4380  43937  14597  96171  29911  87992  17771  44978 197611  18203
  60389 205221  13765  28134  15824 388256  79212 314365  36895  18858
 142106]"
9161,22954,tt1057500,Invictus,"[ 57016 192136     66  37917     70  44603   1874   9559  21866     33
  52360  10747  68724    688 183339   3989 152760  28761 227735  29040
  15393]"
9162,2143,tt0115832,Carla's Song,"[283596  53905  59058   8129    547  46924 109970   1783  45520 182756
  22200  37774  11422  40156  46971  18770   6440 106017  69605 191550
  26175]"
9163,10198,tt0780521,The Princess and the Frog,"[417678   9016  70423 209401   1125 277834 184125  16323  29204  61113
  44978 142051  14882  68191 228326  24446 330947  14836   6620 140846
  77950]"
9164,26171,tt0780511,Everybody's Fine,"[ 25846  49125  11936  51092   3520  41779    439  48210 258099 322125
  41050  77334  49687  80677   4195    422 117500 128364  53914   1377
  18148]"
9165,32634,tt0055558,Two Rode Together,"[ 94623    995  11697   3114  11209  40630  28303  66035  17538  18264
  29244 168217  52859  12584  30114 325346  37347  13571  37853  11617
  46189]"
9166,31909,tt0091276,Invaders from Mars,"[ 11343  13559  39195   9663  87178    876  31448  15482  62697  11850
  36529 218425 400136 157547  17792   1091 286372  20449    686   1551
  20473]"
9167,62131,tt0091415,Link,"[253344  37749  35908   5237  17212  29805  84942  15979    794 211729
  21921  15714  29425  74076    451    578  43089   2207  82505  49081
  34193]"
9168,57654,tt1031947,Munyurangabo,"[ 65646 117500  37454 110573  43460  11958  45213  53156    934   4558
  39130  66812  43900  29415  63230  44125 195763  25196  88558 166883
  16374]"
9169,18175,tt0448993,The Art of Travel,"[  4643  28512  23928   6520  12227  16664 263341  15071  20762  32286
 110553  47942 285783 376003  38558  11362  11967   9967  21871  42040
  26156]"
9170,30526,tt0110805,Pentathlon,"[209276  51422    507  26129  52254  26127 317954  24363 226672 102630
  80012  11362  92940  52088   4893 327833  60489 216203  76163  64782
  85758]"
9171,35867,tt0065417,Days and Nights in the Forest,"[   896 197562  60567  42498 164990  94798 112999 166204 113012 206789
  43027  41781  42092  35790 278154 128270    897  77117 352205  30970
  77461]"
9172,64414,tt0053279,Sign of the Lion,"[ 37189  48109  38867  29946 131194  29204  45873  16082  17274   4351
  11450   1787  52364  44888  27396  14631   3692  41971   4195  11832
  27261]"
9173,83491,tt0084345,My Friend Ivan Lapshin,"[ 86157  71762 110402 260969 202239  62731  41545  62729 143380  34586
 364427 248921  50618  86382  22358  62616  79733  54474  64264  51284
  74711]"
9174,56800,tt0057207,Judex,"[ 56801   4443  55370  72655 115162   4911 307103  28415   2088  36245
  15801 408620 125039   5056  18079 425961  69775  21878  18869  46521
 139567]"
9175,38759,tt0014109,The Saga of Gosta Berling,"[ 82576  38687  61686  30630  31526  85654   6615  20813  69352  81215
  70881  42318  92286  85638  51822   1628 121464   9079   5201  20364
  72100]"
9176,92432,tt0059856,Sandra,"[ 76202 256962  41678 335791  58058  63186  29117 145162  39695    993
  20064 259171 172149   4025  16129  41857  31200  42420  64084  64735
  20763]"
9177,45987,tt0048610,Taira Clan Saga,"[ 20532 214217  49363  65107  17139 301494 117500 258800 417427  63617
  97149 114324 285213 160118  83121  27624   8776  10591  36283  17744
  43012]"
9178,55261,tt0114432,Hidden Assassin,"[ 51422  95140 102630  27719  70190  26129 341013  36514  39083   5333
 166225  46529 291276  33642  45817  36693  94752  46541  26127 150658
   2089]"
9179,27719,tt0119872,The Peacekeeper,"[ 57219  51422  95140 102630 134458  55261  26129  60489   1051  17143
  28280  10170 305044    277   8963  11649  19154  39083  26127  86777
    268]"
9180,129417,tt0030055,The Childhood of Maxim Gorky,"[194537  50186  18122  10731 135890 109479 336811  53129    506 245692
 109258 148503  44658  84847  25460 117209  43652  13818  46738 131045
  90214]"
9181,47046,tt0317171,Blissfully Yours,"[ 27904 298721 298721 298721 298721 120942  62729   4251 129553  45608
  11534    843  30302  51994    363 381418 226857 258751 201365  21210
  70489]"
9182,82404,tt0460480,Colossal Youth,"[ 87063 285697 126376  82968  40096 100152  46821 278621  93858  76198
 258450  52717  41785 136074  33357    390 141581  27461  60225  41927
 365188]"
9183,63764,tt0038476,Devil in the Flesh,"[ 10227    175    427  66436  11876   2433   4180 168496  48580  11378
  17960   1716  55372  11516  12169   8425  22521  80470  85547  11673
 110323]"
9184,148597,tt0093133,King of the Children,"[ 44560  50030  83195  10387   2111 121823 193288 272875  27112  18385
 191421 250538  85654  24166 132426  54291  16353  16297  51520 259912
  21801]"
9185,24438,tt1314228,Did You Hear About the Morgans?,"[ 11306  77074 289727   4564  85431  14030  41209  10688 101226  11613
  11172  10720 315664  17021  20096 102743 337154  72477 283698 138217
   1406]"
9186,100122,tt0242285,The Art of Dying,"[273645  84071  15979   9299  90843 393562  49365  91237  10909  98959
   1949  11707 140212  39493  39127  39436 133183   1710    963  10900
 192149]"
9187,33052,tt0035105,My Sister Eileen,"[ 33052  19366  60387 276906  25167  59142 179340  31516  31913 121636
  61892  49863   9716 219466  46667  49844  39016  39220   8896   2006
 124210]"
9188,29697,tt0850667,Faith Like Potatoes,"[   989 185567  80469  99826  35125  25781  38344 141267  14103  46817
  31148  40509  35691  60011  38291 133792  52485  52991  29339  43829
  52440]"
9189,16576,tt0976026,Cheeni Kum,"[ 14395  20364 323426  97437  26153 390437  21982  20968   4251  31364
  11763  46373  97350  21175 120942  79521  21665  21459 132725  73600
  20651]"
9190,25968,tt1068678,Veronika Decides to Die,"[ 36834  12483  77878  48693   1975  60994    796 266856   9499  64586
  27451   8129     20  57212  13641  10436  43670   9842  50435  68309
 202043]"
9191,61872,tt1461312,Alice,"[ 28384   9686   5143   2639   5187    696  81836  11562  57992   9466
   9977  12714   9716   9689  10744  59930  10763 229297  11448 339397
  52772]"
9192,32615,tt0070468,The Offence,"[ 24395  46027  39209  11851  31598  80595  11583  12612  30941  89571
  10551  10170  84071  97367 331962 122291  32047    502  49334  18680
  10774]"
9193,19995,tt0499549,Avatar,"[   876 283995    679 127585  11551 188927 118340 284052  25021  49521
  76170  32985  16911 113105  11849   1924  36214  27549 168705    534
   2134]"
9194,10197,tt0875034,Nine,"[111839    824  56435  42229 179641  24356  49299  13763   5071  53234
   4494  52959 429070  20539  43862 330947    577   7506  17912  53296
 360592]"
9195,9650,tt0489070,Hard Luck,"[ 10952 142012  28219  39349  29185  80287  63139   5822  71677  20511
 123770   2061  36233  31701  87362  51806  18079  48118  10909  29920
  26390]"
9196,64481,tt0273148,The Officers' Ward,"[ 24170  64584   2029  37842  11876  64225  37351 159469   1716  21355
   2861  31906  27367   2817  38282  16643 227261   1628  10795  14652
  41400]"
9197,10268,tt0450664,You Are So Beautiful,"[ 17806  41243  77960   9541  28855  52557  48864   2755 258126  15740
  65534 261102  47576 184219  19950  74119  38837  19025  62397  42342
   1406]"
9198,22897,tt1230414,It's Complicated,"[ 82696  12818  12637  81871  12714   4599  15708  12658  41166 258480
 252067  17806  41144  12435   6557 325346  39225  11584  40957  15598
 222936]"
9199,10528,tt0988045,Sherlock Holmes,"[ 58574   5236   5185  68721  11904    493  30141  93828 205587  99861
  34374 108432  11808  59013  29578   1815  27841   8333  12582  24428
    494]"
9200,25196,tt1263670,Crazy Heart,"[    69  43862  10875  22627  49683  15310  52959  65646  13763  53296
  24356 316000  17450 271164  12637 117500   3111  29475 330947   1644
  68191]"
9201,13988,tt1233571,The Art of War II: Betrayal,"[ 15071  39349  46541   6473  32074   8909  23520  50374   9721 106021
 353879  36586  98085   4628 267860  17143  18248   4954  10158  24130
 218898]"
9202,36811,tt0824758,The Last Station,"[ 49225  49622  12435   2977  42168 345920  44658 239571  51179 109614
 281291  62327   1165 174311  11400  44813  31903  41843  50512  41758
  72570]"
9203,28520,tt1086216,Uncertainty,"[302401  19913 360203 262982  41209  55902  11162  16164 285783   8270
 296100  11171  44835  13201 305943  65014    189  15708  29501  45692
   3594]"
9204,15772,tt0499375,Guru,"[ 21665  11763  14394  69426 338100  37460  20968  14194  97437  43410
 228355  41518  46430   3055  41252   5319  25638  82825  14395 377213
  20742]"
9205,42206,tt0077729,In a Year with 13 Moons,"[ 37512  45560 122487 154718  32319  42254  36226    661  42203 200325
 110447   2262   4254   4599  42260  13641  10310  14883  84050  19688
  48213]"
9206,25137,tt1183251,Beyond a Reasonable Doubt,"[ 12633    560 290751  73700  12206  13195 245706 352208    793  17590
   9397 242065   5998 386100  15375  93193 169917  31459  13536  10398
  35404]"
9207,22043,tt0277255,The Profit,"[  1644  31041  29136 353462    678  28236  45325  60364 348896  42600
  55306  25188  65233 121604  55144  58207  46869  31947   3479 281291
  46469]"
9208,18898,tt1242545,Looking for Eric,"[103747  59058  59065   1376   1404  49980 262958  11326  13384  73027
  35824   2143 374473  47952   1116    712   7294  29786  73565   8129
  13574]"
9209,40494,tt0049875,Trapeze,"[  976 66035 22013 28297 23954 49776  6643 86616 60853 10671 80677 11235
 11426 91422 33564  3052 42661 11570 23518 64079 11414]"
9210,27172,tt0066448,There Was a Crooked Man...,"[118017  43002  43367  31459  37301  43829  37853  73194  14677  94623
  22201  27277  22527 325240  37347    596  23152  48612  10890  12778
 218389]"
9211,17591,tt0048990,The Battle of the River Plate,"[ 18780 146563  52859  50849 449758   1251  64735  28909  72431  11422
  43780  22905 284689  66775  62678  10911  16284   4820 104430  13321
  48580]"
9212,49687,tt0058335,Marriage Italian Style,"[ 42801   1863  41779 159469  42229 194485   1394  48341  56122 119273
  38151 117044  33081  76047  27046  11036  17806  69483  56435  92572
  44772]"
9213,51831,tt0139465,The Minion,"[ 61462  37835  14030  41209  11107  39016  51422  26129  62838 296100
    435   2047   1406  10283  13201   9261 306947  19950  30526  10021
   2978]"
9214,121379,tt0016004,Lady Windermere's Fan,"[ 71662 144613   3777 205601  71506  27624  35992    981  83121 125229
  45247  27031  43501 158439  43802  20021  22744  18816  54390  13432
 382591]"
9215,24050,tt0790676,The Good Life,"[ 10765    655  33998 249266  29572  47947  42179  77338 112200  27105
  71125  73770   9310  50030  24071  53487 228108  39472  22449  98369
  16297]"
9216,94803,tt0016481,Variety,"[ 48309   9972  11327  42815  10220 292533  23196  83801 245706  46189
  32634  21575  87267 324150  14748  18710  18487  15362   1554  32274
  10734]"
9217,156015,tt0066192,Out 1: Spectre,"[65707 63401 27019   255  4710  1629 59484 14883  8075  4599 67385 49559
 61934 31200 51205 15598  4519  4254 16803   147 37715]"
9218,114790,tt0038206,Under the Bridges,"[ 20364  61686    457 120942  15534  20213 253251   1628  45156 381015
   9499   9026   4104  50203   8906   2075 209410   8346  14072 379335
  37916]"
9219,26129,tt0179477,Storm Catcher,"[ 51422  30526  95140 102630  39083  55261  27719  26127  51831  37835
  11649  76163  49126  34732  60489    521  28280  28304   9886  34995
   9315]"
9220,352237,tt0119957,Pronto,"[ 19582 157823   8592 277967   9534  55730  59143  78320 285856  31659
  11843  52817  27593  24429  41578  55372 121824   1411   1089  11853
 162145]"
9221,14159,tt0986213,Aaja Nachle,"[120942  90634  46387  21297   4251 353464  13986  20929  14752  20364
  19616  25799  20651  16345  25638   9261  57811 209410  10641 413543
 134738]"
9222,25680,tt0070077,The Friends of Eddie Coyle,"[ 26762  28415  38821 132422  27331  38156 207655 137347 161495  21711
    103  41733  31644  47610  42612  31692 106017  16311  16249  46059
   1815]"
